id,created_at,text
562870619239616514,2015-02-04 07:09:47,"@DrManojKKhatore Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/mBwYymk0Yz"
562870619231248384,2015-02-04 07:09:47,"@goldenbkc Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/7qj8hlqbli"
562870615997423616,2015-02-04 07:09:47,"@younus_oddin Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/igRUItOmH6"
562870615183728641,2015-02-04 07:09:46,"@chrisnoalfr Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/OLVqkLmbz9"
562870615074693120,2015-02-04 07:09:46,"@DuhanCom Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/c427hYVslR"
562870614978203648,2015-02-04 07:09:46,"@Saifnaiyar Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/LlDOjgiaEc"
562870614864957441,2015-02-04 07:09:46,"@AjandraSisodia Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/Zos2zfXjDs"
562870614680424448,2015-02-04 07:09:46,"@naimhyd Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/kkKmdR8DmX"
562870613833170945,2015-02-04 07:09:46,"@AAP4Nation Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/pM8TwqCMSb"
562870613807992833,2015-02-04 07:09:46,"@macbaba_ Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/rZLqLN4CZZ"
562870612956557312,2015-02-04 07:09:46,"@abhishek_680 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/2W5lOoi5ek"
562870612000264193,2015-02-04 07:09:46,"@Mirzairfan76 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/LPXviWPaZz"
562870611970895872,2015-02-04 07:09:46,"@PriyanshuIND Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/EDfXID54u8"
562870608506421248,2015-02-04 07:09:45,"@Sanjeev8696 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/VCzIz6YJJx"
562870608489627648,2015-02-04 07:09:45,"@mnlvikas Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/vzdU7QRyqe"
562870604471472128,2015-02-04 07:09:44,"@VivekVerma71 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/SApVjI3Yc3"
562870604395999234,2015-02-04 07:09:44,"@visitravi20000 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/0JvZzlGL3p"
562870604093984769,2015-02-04 07:09:44,"@ankeshsagar Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/i8T7lr74w8"
562870604060434434,2015-02-04 07:09:44,"@guptasushil05 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/vaDoFg6LIy"
562870602701484033,2015-02-04 07:09:43,"@DelhiMuse Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/4844PODvJ2"
562870601069912064,2015-02-04 07:09:43,"@spbsm Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/6qsXelb7SU"
562870470786441216,2015-02-04 07:09:12,"@utkarsh014 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/TGhqBRXIkj"
562870467036733440,2015-02-04 07:09:11,"@sriramnarasim Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/DVWOdJxysD"
562870466764087297,2015-02-04 07:09:11,"@Pkmharsauli Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/I75O7rhhtw"
562870466713763840,2015-02-04 07:09:11,"@anandfateh Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/M8Tk7yXdVh"
562870465598083072,2015-02-04 07:09:11,"@aviralmittal Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/yXnWCj9J32"
562870465455468544,2015-02-04 07:09:11,"@pradeepprema Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/ZEfK8fnOal"
562870463953920002,2015-02-04 07:09:10,"@manojarya1234 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/I6WVMwzaUt"
562870463660310529,2015-02-04 07:09:10,"@ankuriet_AAP Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/yZqrDFveNG"
562870460481044482,2015-02-04 07:09:10,"@JaimieJohnsno Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/StfhYqlcNq"
562870459491172353,2015-02-04 07:09:09,"@Vinaymishra5003 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/XP2RVFpMNx"
562870459482796032,2015-02-04 07:09:09,"@HannaeNho Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/X4a881vJkF"
562870456529989632,2015-02-04 07:09:09,"@arorasmarth Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/aNWPATmFyq"
562870456441917440,2015-02-04 07:09:09,"@roushan1980 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/K9LCK4v5fK"
562870455850500100,2015-02-04 07:09:08,"@indiandesignf Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/SSIZF2qIFi"
562870455766626305,2015-02-04 07:09:08,"@letha_dorado Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/8ersRwbBKA"
562870454848086016,2015-02-04 07:09:08,"@VinCrom Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/poR1MmGWMN"
562870454822903808,2015-02-04 07:09:08,"@AAPVijaya Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/FtMVOn2tq5"
562870453140983808,2015-02-04 07:09:08,"@Rohit_Akumar Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/Qmv09JKseY"
562870453040332801,2015-02-04 07:09:08,"@dinkachand Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/27m8nRmEtP"
562870447763914752,2015-02-04 07:09:07,"@ashish3501 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/vPvN3pySw3"
562870445868064770,2015-02-04 07:09:06,"@wallflowerNaz Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/xae2MKE6Rm"
562870445092126722,2015-02-04 07:09:06,"@surinde32 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/Eh9Pye0pwk"
562870443498303488,2015-02-04 07:09:06,"@smartlumnse Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/oX5usb6b5y"
562870442646847488,2015-02-04 07:09:05,"@dharmjeetsingh Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/wV5M86k4Pf"
562870305128214533,2015-02-04 07:08:33,"@EssarJaved Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/ZYNJKm9L1k"
562870302229929984,2015-02-04 07:08:32,"@hardy1307 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/8Iaa9ML8Hm"
562870302053793792,2015-02-04 07:08:32,"@cooladitaya Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/bfAhzSQOWm"
562870300157960192,2015-02-04 07:08:31,"@Vijay4AAP Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/ATaENpVGj6"
562870299323293697,2015-02-04 07:08:31,"@Panks3009 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/MRLd7jdEeg"
562870299277139969,2015-02-04 07:08:31,"@Hoi_polloi7 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/N7s3HLtCjA"
562870299272949760,2015-02-04 07:08:31,"@leisure558 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/xrMYfL6Q3J"
562870299218423808,2015-02-04 07:08:31,"@alam899 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/RVyXGZRA4x"
562870298081775616,2015-02-04 07:08:31,"@singhukum Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/0u8o5HeqZV"
562870297406500864,2015-02-04 07:08:31,"@Jaitramarya Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/t2mP3flloK"
562870297167421440,2015-02-04 07:08:31,"@Kelsieuffq Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/bGH5u8TH2T"
562870294067814400,2015-02-04 07:08:30,"@pollyanna1987 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/W9ojPAXQdC"
562870294013280256,2015-02-04 07:08:30,"@MsSantoesha Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/6kLzgixGhy"
562870291307962368,2015-02-04 07:08:29,"@AgRaghunandan Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/tpUSYN5oGX"
562870290368438272,2015-02-04 07:08:29,"@IamAjayC Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/mVVYgd4wDh"
562870290309734401,2015-02-04 07:08:29,"@dheerajjain25 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/sOJCWAff6a"
562870288590069760,2015-02-04 07:08:29,"@sunil_choudhry Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/3PZwzOCQ4p"
562870288455852032,2015-02-04 07:08:29,"@gargaakash8615 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/248mIyqGeG"
562870287604383745,2015-02-04 07:08:28,"@aniruddhasikder Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/E2M6RqoMSK"
562870287600201729,2015-02-04 07:08:28,"@piyushjain1893 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/SEFs50dDTU"
562870287596007424,2015-02-04 07:08:28,"@camelotjugglao Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/ZSALoSJjnO"
562870287537287168,2015-02-04 07:08:28,"@raishiv2001 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/hx0L1TtnjB"
562870286719393792,2015-02-04 07:08:28,"@monicavianello Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/lz0wRXCGpf"
562870286631337984,2015-02-04 07:08:28,"@prakharsharma_ Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/CZE2aOIapa"
562870282948718592,2015-02-04 07:08:27,"@pardeepayur Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/wiAAlhd7JD"
562870282902585344,2015-02-04 07:08:27,"@VVy73 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/cv8caegr8a"
562870279211597826,2015-02-04 07:08:26,"@honesty_4india Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/TyGSxrvHS5"
562870276577587200,2015-02-04 07:08:26,"@KhanRajem Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/3QGWz2i2CN"
562870276552417281,2015-02-04 07:08:26,"@CHIRAGJAIN12345 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/ATBxGLpKqs"
562870276132982785,2015-02-04 07:08:26,"@koshurr_Tarukk Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/wpSBRQKPxr"
562870275960995841,2015-02-04 07:08:26,"@Priyanshugupta_ Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/X05QztDpT5"
562870275881320449,2015-02-04 07:08:26,"@theVaibhavArora Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/ojJbi7bOGR"
562870273847074817,2015-02-04 07:08:25,"@KmrAnil19 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/MnhVijEe1K"
562870273259872257,2015-02-04 07:08:25,"@AnjaliJee Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/FSFQi8yvXo"
562870271808647168,2015-02-04 07:08:25,"@sarfarazoffice Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/Jqxii7WDw3"
562870271607312386,2015-02-04 07:08:25,"@tabrezahamad Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/J2pkjrGyx3"
562870138597543936,2015-02-04 07:07:53,"@manu1111in Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/JoidpsiUmp"
562870138308157440,2015-02-04 07:07:53,"@poonambhatia Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/6VKpirmNcV"
562870136290689024,2015-02-04 07:07:52,"@rezaul786 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/dx5oPf1uUi"
562870135967735808,2015-02-04 07:07:52,"@prvnkumark Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/SnYlNxTy60"
562870134944329729,2015-02-04 07:07:52,"@HulashC Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/FijshnZy9T"
562870134210310144,2015-02-04 07:07:52,"@eRPGaur Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/Eha9njTXP4"
562870131031019520,2015-02-04 07:07:51,"@Chandersharma15 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/5qGxDgVfFJ"
562870128120193024,2015-02-04 07:07:50,"@imkamalkt Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/duiuaxajUR"
562870127428108288,2015-02-04 07:07:50,"@LavMagma Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/fmwzBDDQKO"
562870127151288321,2015-02-04 07:07:50,"@illuminati5666 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/clXRfv8b2v"
562870125968523265,2015-02-04 07:07:50,"@lalitkiit Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/BK2RpS6OsC"
562870125645561856,2015-02-04 07:07:50,"@HATDISTRITC Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/KIghnCkPpo"
562870125607809024,2015-02-04 07:07:50,"@satya2p Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/bWi1plDmeW"
562870125179985920,2015-02-04 07:07:50,"@hurdangi Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/ElyqzrrD14"
562870125045760001,2015-02-04 07:07:50,"@vivekarora1985 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/xyMLkr76H9"
562870124055920640,2015-02-04 07:07:49,"@kumarsbase Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/4kZsCFrgM6"
562870124055896064,2015-02-04 07:07:49,"@santoshkrd Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/Dp2HNABwIt"
562870120297807872,2015-02-04 07:07:48,"@TheLingraj Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/4Ee7Vvpp50"
562870119362490369,2015-02-04 07:07:48,"@aajat1cool Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/LG6NS7EPg3"
562870119291174913,2015-02-04 07:07:48,"@hnrajora Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/BriiGeEQ2u"
562870116481003520,2015-02-04 07:07:48,"@rishabhsharma20 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/HUyDZ3K40L"
562870116430643200,2015-02-04 07:07:48,"@Arun2981 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/SfxqDxdkDm"
562870115054931968,2015-02-04 07:07:47,"@sudeshkjain Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/aPDQTmMPF4"
562870114983616512,2015-02-04 07:07:47,"@skumar_94 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/TjYl3BSMc2"
562870114199285761,2015-02-04 07:07:47,"@a20nitin Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/MlsIT5R85r"
562870114123800578,2015-02-04 07:07:47,"@rajdiptyahoocoi Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/ygPjc9uPIq"
562870113343643648,2015-02-04 07:07:47,"@SheetalGolghate Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/fcfCTo58ZJ"
562870113305915392,2015-02-04 07:07:47,"@travismetlafc Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/CcUxBxy87A"
562870108625076224,2015-02-04 07:07:46,"@BelwalAshutosh Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/LWbtSigtMU"
562870105949102081,2015-02-04 07:07:45,"@imprakash12 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/uPTLw3574l"
562870104317513728,2015-02-04 07:07:45,"@desi_bond1 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/SRc9fjPuM6"
562870102417489920,2015-02-04 07:07:44,"@vikashranjan16 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/un9Zq9KsNu"
562869976793907201,2015-02-04 07:07:14,"@ArvindFanClub Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/U2DarOdBs1"
562869975690772480,2015-02-04 07:07:14,"@iamsandeepbisht Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/noe1NtwHpQ"
562869973702676481,2015-02-04 07:07:14,"@RichCoeryl Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/01PWbs2VRh"
562869971521642496,2015-02-04 07:07:13,"@smadygo Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/MUsp5CL7d4"
562869971290947586,2015-02-04 07:07:13,"@kunaljaintweets Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/phPEgciaTx"
562869968732438529,2015-02-04 07:07:12,"@mohit2jain Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/Xo54PXMIIe"
562869968661139456,2015-02-04 07:07:12,"@bangalore047 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/Uy1zdAdTYp"
562869965578338305,2015-02-04 07:07:12,"@santosh_agarwal Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/PJ6Lc50ZcB"
562869964773027841,2015-02-04 07:07:11,"@rajendra006 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/rqHvmsNO8k"
562869964693315584,2015-02-04 07:07:11,"@montugarg1 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/dj8ndpXH8x"
562869964655591425,2015-02-04 07:07:11,"@SingharoyAnkur Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/5wgluncmuv"
562869964655575040,2015-02-04 07:07:11,"@imravindraa Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/ExLknSzT8I"
562869963246301184,2015-02-04 07:07:11,"@_Being_Awesome Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/Rg55nvshLO"
562869963233689601,2015-02-04 07:07:11,"@anandmishra_ Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/aL5vHFAAMW"
562869960691957760,2015-02-04 07:07:10,"@AAA0127065 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/xWQpJmCJVh"
562869960662585344,2015-02-04 07:07:10,"@Shambhu05 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/Qm31sE46dY"
562869958271840256,2015-02-04 07:07:10,"@LovE_Hackin Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/OtMPMUcSnT"
562869958238306304,2015-02-04 07:07:10,"@Azwar_Indian Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/0elFuDnHt2"
562869954052374530,2015-02-04 07:07:09,"@prakash_nailwal Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/ncdTlm4RWH"
562869954052358144,2015-02-04 07:07:09,"@mahipal8399 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/OpCdGQawoY"
562869952764735491,2015-02-04 07:07:09,"@MILIND213 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/eWMROhFa8d"
562869952760524800,2015-02-04 07:07:09,"@kashifjawaid88 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/BVgu986x7j"
562869952622125056,2015-02-04 07:07:08,"@AutobotTragndi Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/f4AmG2znYe"
562869952609529857,2015-02-04 07:07:08,"@MODl_G Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/UcH7DUqpqs"
562869950122295298,2015-02-04 07:07:08,"@datshinde Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/ewXdZ3H0vR"
562869949946163200,2015-02-04 07:07:08,"@lut2u Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/FgBJq5iIxq"
562869947899330560,2015-02-04 07:07:07,"@Vipendra91 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/P8Sd0zTJeJ"
562869947530235905,2015-02-04 07:07:07,"@KyaHoGaya Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/JQhwjc28cb"
562869943424016384,2015-02-04 07:07:06,"@srinivasgandhe Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/kILQO31dmj"
562869942287339521,2015-02-04 07:07:06,"@saar_ansh Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/ptCSKdI9Mn"
562869942098616321,2015-02-04 07:07:06,"@vbghia Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/RojL5Nehjt"
562869814973440000,2015-02-04 07:06:36,"@LomashNaveen Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/xUEAaICsim"
562869811097899010,2015-02-04 07:06:35,"@pawan2883 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/RnlU97cwTP"
562869810930147328,2015-02-04 07:06:35,"@Ranjeetyadav6 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/AH811JuGsR"
562869809810272256,2015-02-04 07:06:34,"@aashiiiwidlove Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/uHWpZWYn9Y"
562869809772523521,2015-02-04 07:06:34,"@indian_mail Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/ocnHRSZijR"
562869805406240768,2015-02-04 07:06:33,"@saurabh_surya Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/YPy3qnBmlN"
562869805334953988,2015-02-04 07:06:33,"@paigehutnso Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/y0WmPSG747"
562869804705783809,2015-02-04 07:06:33,"@BiochemVimal Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/2LpmRZhmQB"
562869804407984128,2015-02-04 07:06:33,"@rsy198 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/YvGoKxCME4"
562869804370231296,2015-02-04 07:06:33,"@samkrichevyks Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/PUjSVnVRpF"
562869803892109312,2015-02-04 07:06:33,"@QasimRazaQadri Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/oFLGBetRYV"
562869803799830530,2015-02-04 07:06:33,"@DrKumarVishwas Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/3UNBIXfqxK"
562869800473755648,2015-02-04 07:06:32,"@praveengica Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/1pijk3K9U5"
562869800444383236,2015-02-04 07:06:32,"@sachintyagica Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/0riFSmaqOZ"
562869799303540736,2015-02-04 07:06:32,"@mewtroll Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/rUT3RUvUtN"
562869799215439873,2015-02-04 07:06:32,"@MufflerMan1807 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/dD8JZ02cRQ"
562869794987581440,2015-02-04 07:06:31,"@sohamkuma Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/gRm2epCaSA"
562869794933055489,2015-02-04 07:06:31,"@Anadi_Satya Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/YsNHyev17r"
562869793653813250,2015-02-04 07:06:31,"@NaveenKK1987 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/emlMDnkGBX"
562869792798162944,2015-02-04 07:06:30,"@washim987 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/GCF2tEJSdU"
562869789933457409,2015-02-04 07:06:30,"@umangd3 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/79gIr18rKf"
562869664884482050,2015-02-04 07:06:00,"@newton3G Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/Ff0MX9WD3y"
562869661612912641,2015-02-04 07:05:59,"@Ankit_Durga Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/sJ3wr8QnW3"
562869661369638913,2015-02-04 07:05:59,"@ColorsParivaar Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/lbAO3CSEQ7"
562869657359896577,2015-02-04 07:05:58,"@mohit9996676446 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/aEbskNB3r2"
562869657284386816,2015-02-04 07:05:58,"@megamindraaz Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/nvATkFp4Qd"
562869655581495296,2015-02-04 07:05:58,"@farman0305 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/9scRvMhI5j"
562869655506014209,2015-02-04 07:05:58,"@alexdstaskr Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/a1S2bB0mkG"
562869654109306880,2015-02-04 07:05:57,"@darshilroc Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/mpLSeRWxSA"
562869654088318978,2015-02-04 07:05:57,"@AjayRaj00 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/s8OotgCjwg"
562869651139723264,2015-02-04 07:05:57,"@Raj85818931 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/81Kzai21oj"
562869651110395904,2015-02-04 07:05:57,"@seekseekanil Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/1i3PTyY3eg"
562869651081015296,2015-02-04 07:05:57,"@1988him Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/8q5d5HJx1e"
562869650330247172,2015-02-04 07:05:56,"@call2nischal Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/PweqmZwpln"
562869650124709888,2015-02-04 07:05:56,"@ChantBi__ Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/W1JeaAPtZK"
562869646874132480,2015-02-04 07:05:56,"@Vikashkr111 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/jAsSrqa6sl"
562869645225758721,2015-02-04 07:05:55,"@INDIAN_shubh Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/aJ7SAMrMGK"
562869644999282690,2015-02-04 07:05:55,"@vikashkumarran1 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/XYa3IBzvYp"
562869644990889984,2015-02-04 07:05:55,"@DhyanGupta Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/D1SVZr7k0r"
562869644357541890,2015-02-04 07:05:55,"@Getbuygo Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/BN98PQVmgV"
562869644303015937,2015-02-04 07:05:55,"@chetanagarwal31 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/IZ9ZF5y2NL"
562869643774525441,2015-02-04 07:05:55,"@sumit_khokher Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/3bvfzahKxB"
562869643736776704,2015-02-04 07:05:55,"@suhas_powar Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/HmRqVnkulo"
562869640549130240,2015-02-04 07:05:54,"@prince42192531 Your faith, your trust is sacred to us. Together we will create a world class Delhi. http://t.co/300bJkL4xl"
